Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NG-K-3001,Nigeria,Kitchen,Double Door Fridge,1794768,NGN,Model: Double Rev-9; Power: 793W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-667; Location: Nigeria.
RW-F-5081,Rwanda,Furniture,Ergo Office Chair,3081802,RWF,Model: Ergo Rev-10; Power: 102W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 6%; Batch: B-555; Location: Rwanda.
GH-E-5082,Ghana,Electronics,External SSD 2TB,18090,GHS,Model: External Rev-5; Power: 1899W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 31%; Batch: B-886; Location: Ghana.
RW-F-5083,Rwanda,Furniture,Minimalist Bookshelf,3278524,RWF,Model: Minimalist Rev-3; Power: 1056W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-720; Location: Rwanda.
IC-E-5084,Ivory Coast,Electronics,Wireless Noise-Canceling Headphones,2051543,XOF,Model: Wireless Rev-2; Power: 2167W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 3%; Batch: B-265; Location: Ivory Coast.
ZA-K-5085,South Africa,Kitchen,Induction Cooktop,28035,ZAR,Model: Induction Rev-4; Power: 1835W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 20%; Batch: B-941; Location: South Africa.
UG-O-5086,Uganda,Office,Jet Print Pro,2858437,UGX,Model: Jet Rev-6; Power: 615W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 31%; Batch: B-855; Location: Uganda.
NG-E-5087,Nigeria,Electronics,Digital Camera 4K,884492,NGN,Model: Digital Rev-10; Power: 171W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 15%; Batch: B-370; Location: Nigeria.
IC-F-5088,Ivory Coast,Furniture,King Size Bed Frame,410644,XOF,Model: King Rev-2; Power: 1367W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 8%; Batch: B-533; Location: Ivory Coast.
IN-K-5089,India,Kitchen,Turbo-Blend 500,100213,INR,Model: Turbo-Blend Rev-3; Power: 1371W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 20%; Batch: B-781; Location: India.
CM-E-5090,Cameroon,Electronics,4K Ultra Monitor,804202,XAF,Model: 4K Rev-10; Power: 1902W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-608; Location: Cameroon.
ZA-K-5091,South Africa,Kitchen,Dishwasher Silent,58409,ZAR,Model: Dishwasher Rev-1; Power: 495W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 11%; Batch: B-981; Location: South Africa.
ZA-O-5092,South Africa,Office,HD Web Camera,9952,ZAR,Model: HD Rev-2; Power: 173W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 4%; Batch: B-741; Location: South Africa.
IN-F-5093,India,Furniture,Minimalist Bookshelf,58429,INR,Model: Minimalist Rev-2; Power: 600W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 30%; Batch: B-224; Location: India.
KE-K-5094,Kenya,Kitchen,Microwave Oven,171959,KES,Model: Microwave Rev-6; Power: 1725W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 35%; Batch: B-349; Location: Kenya.
GH-A-5095,Ghana,Automotive,Motorcycle Delivery Pro,6655,GHS,Model: Motorcycle Rev-8; Power: 2352W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-855; Location: Ghana.
CM-F-5096,Cameroon,Furniture,Zenith Standing Desk,1156152,XAF,Model: Zenith Rev-1; Power: 670W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 31%; Batch: B-279; Location: Cameroon.
GH-A-5097,Ghana,Automotive,Roof Rack Cargo Box,10308,GHS,Model: Roof Rev-2; Power: 141W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-309; Location: Ghana.
NL-F-5098,Netherlands,Furniture,Coffee Table Glass,687,EUR,Model: Coffee Rev-5; Power: 945W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 7%; Batch: B-282; Location: Netherlands.
IN-E-5099,India,Electronics,Nova Phone Z,208753,INR,Model: Nova Rev-6; Power: 455W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 35%; Batch: B-531; Location: India.
ZA-F-5100,South Africa,Furniture,Recliner Armchair,45632,ZAR,Model: Recliner Rev-5; Power: 2126W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-276; Location: South Africa.
UG-E-5101,Uganda,Electronics,Gaming Console X,5348687,UGX,Model: Gaming Rev-10; Power: 1980W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-282; Location: Uganda.
CM-A-5102,Cameroon,Automotive,City Hybrid Compact,2070712,XAF,Model: City Rev-6; Power: 967W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 33%; Batch: B-589; Location: Cameroon.
GH-F-5103,Ghana,Furniture,Zenith Standing Desk,25691,GHS,Model: Zenith Rev-9; Power: 1681W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 4%; Batch: B-348; Location: Ghana.
ZA-A-5104,South Africa,Automotive,All-Terrain 4x4,15349,ZAR,Model: All-Terrain Rev-7; Power: 260W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 11%; Batch: B-201; Location: South Africa.
NG-E-5105,Nigeria,Electronics,Nova Phone Z,1112090,NGN,Model: Nova Rev-10; Power: 2360W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 18%; Batch: B-105; Location: Nigeria.
CM-F-5106,Cameroon,Furniture,Comfort Sofa,377186,XAF,Model: Comfort Rev-2; Power: 1870W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 6%; Batch: B-174; Location: Cameroon.
GH-E-5107,Ghana,Electronics,Gaming Console X,15318,GHS,Model: Gaming Rev-2; Power: 338W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 26%; Batch: B-473; Location: Ghana.
IC-K-5108,Ivory Coast,Kitchen,Double Door Fridge,2204978,XOF,Model: Double Rev-7; Power: 1696W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 20%; Batch: B-755; Location: Ivory Coast.
NG-E-5109,Nigeria,Electronics,Digital Camera 4K,1922676,NGN,Model: Digital Rev-1; Power: 139W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 19%; Batch: B-267; Location: Nigeria.
IN-F-5110,India,Furniture,King Size Bed Frame,41821,INR,Model: King Rev-1; Power: 970W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 29%; Batch: B-550; Location: India.
KE-K-5111,Kenya,Kitchen,Dishwasher Silent,136144,KES,Model: Dishwasher Rev-5; Power: 881W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 12%; Batch: B-445; Location: Kenya.
GH-E-5112,Ghana,Electronics,Wireless Noise-Canceling Headphones,14396,GHS,Model: Wireless Rev-4; Power: 589W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-444; Location: Ghana.
RW-A-5113,Rwanda,Automotive,Luxury Coupe,1079993,RWF,Model: Luxury Rev-10; Power: 478W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 2%; Batch: B-189; Location: Rwanda.
NL-F-5114,Netherlands,Furniture,Comfort Sofa,1383,EUR,Model: Comfort Rev-4; Power: 843W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 20%; Batch: B-400; Location: Netherlands.
KE-E-5115,Kenya,Electronics,Smart Watch Elite,195452,KES,Model: Smart Rev-10; Power: 389W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 27%; Batch: B-251; Location: Kenya.
KE-K-5116,Kenya,Kitchen,Bread Maker,322515,KES,Model: Bread Rev-4; Power: 1724W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-482; Location: Kenya.
GH-A-5117,Ghana,Automotive,All-Terrain 4x4,204,GHS,Model: All-Terrain Rev-7; Power: 538W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 14%; Batch: B-652; Location: Ghana.
ZA-E-5118,South Africa,Electronics,Steinberg ProBook X1,14088,ZAR,Model: Steinberg Rev-6; Power: 1141W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-951; Location: South Africa.
RW-F-5119,Rwanda,Furniture,Ergo Office Chair,534462,RWF,Model: Ergo Rev-5; Power: 289W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 27%; Batch: B-534; Location: Rwanda.
ZA-A-5120,South Africa,Automotive,Rapid Diesel Truck,56230,ZAR,Model: Rapid Rev-10; Power: 206W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 14%; Batch: B-711; Location: South Africa.
CM-A-5121,Cameroon,Automotive,Titan SUV,2304374,XAF,Model: Titan Rev-7; Power: 262W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 3%; Batch: B-851; Location: Cameroon.
KE-E-5122,Kenya,Electronics,Bluetooth Speaker Rugged,208749,KES,Model: Bluetooth Rev-9; Power: 497W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 15%; Batch: B-290; Location: Kenya.
ZA-K-5123,South Africa,Kitchen,Air Fryer Pro,25420,ZAR,Model: Air Rev-1; Power: 470W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 15%; Batch: B-819; Location: South Africa.
ZA-K-5124,South Africa,Kitchen,Air Fryer Pro,52973,ZAR,Model: Air Rev-3; Power: 1035W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-452; Location: South Africa.
GH-A-5125,Ghana,Automotive,Roof Rack Cargo Box,2713,GHS,Model: Roof Rev-9; Power: 1653W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 7%; Batch: B-675; Location: Ghana.
UG-A-5126,Uganda,Automotive,City Hybrid Compact,3766264,UGX,Model: City Rev-9; Power: 1210W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-442; Location: Uganda.
ZA-E-5127,South Africa,Electronics,Gaming Console X,56677,ZAR,Model: Gaming Rev-5; Power: 1065W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 17%; Batch: B-691; Location: South Africa.
UG-F-5128,Uganda,Furniture,Coffee Table Glass,8528088,UGX,Model: Coffee Rev-1; Power: 608W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 19%; Batch: B-850; Location: Uganda.
RW-O-5129,Rwanda,Office,Whiteboard Magnetic,3921851,RWF,Model: Whiteboard Rev-10; Power: 808W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-508; Location: Rwanda.
NL-E-5130,Netherlands,Electronics,External SSD 2TB,2674,EUR,Model: External Rev-1; Power: 402W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 3%; Batch: B-192; Location: Netherlands.
UG-O-5131,Uganda,Office,HD Web Camera,8333224,UGX,Model: HD Rev-10; Power: 976W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 6%; Batch: B-194; Location: Uganda.
GH-F-5132,Ghana,Furniture,Oak Dining Table,21278,GHS,Model: Oak Rev-4; Power: 679W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-144; Location: Ghana.
CM-A-5133,Cameroon,Automotive,All-Terrain 4x4,655715,XAF,Model: All-Terrain Rev-5; Power: 628W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-594; Location: Cameroon.
NG-K-5134,Nigeria,Kitchen,Espresso Machine,510902,NGN,Model: Espresso Rev-10; Power: 2385W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-522; Location: Nigeria.
CM-A-5135,Cameroon,Automotive,City Hybrid Compact,291139,XAF,Model: City Rev-2; Power: 1796W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-771; Location: Cameroon.
GH-A-5136,Ghana,Automotive,Luxury Coupe,18252,GHS,Model: Luxury Rev-10; Power: 633W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 26%; Batch: B-293; Location: Ghana.
GH-K-5137,Ghana,Kitchen,Double Door Fridge,4764,GHS,Model: Double Rev-4; Power: 1562W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 11%; Batch: B-743; Location: Ghana.
CM-F-5138,Cameroon,Furniture,King Size Bed Frame,1734410,XAF,Model: King Rev-1; Power: 143W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 33%; Batch: B-384; Location: Cameroon.
KE-E-5139,Kenya,Electronics,Smart Watch Elite,215966,KES,Model: Smart Rev-6; Power: 2224W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 29%; Batch: B-714; Location: Kenya.
KE-E-5140,Kenya,Electronics,Apex Smart Tab,491420,KES,Model: Apex Rev-4; Power: 2184W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 32%; Batch: B-882; Location: Kenya.
RW-A-5141,Rwanda,Automotive,City Hybrid Compact,85684,RWF,Model: City Rev-2; Power: 1202W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-789; Location: Rwanda.
NL-E-5142,Netherlands,Electronics,Wireless Noise-Canceling Headphones,1668,EUR,Model: Wireless Rev-1; Power: 338W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-575; Location: Netherlands.
NL-E-5143,Netherlands,Electronics,4K Ultra Monitor,2653,EUR,Model: 4K Rev-6; Power: 163W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 4%; Batch: B-816; Location: Netherlands.
NL-K-5144,Netherlands,Kitchen,Bread Maker,356,EUR,Model: Bread Rev-1; Power: 2115W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 29%; Batch: B-133; Location: Netherlands.
ZA-E-5145,South Africa,Electronics,Apex Smart Tab,56678,ZAR,Model: Apex Rev-10; Power: 2144W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 35%; Batch: B-517; Location: South Africa.
NL-E-5146,Netherlands,Electronics,Gaming Console X,1475,EUR,Model: Gaming Rev-6; Power: 1669W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 9%; Batch: B-159; Location: Netherlands.
RW-A-5147,Rwanda,Automotive,All-Terrain 4x4,3049019,RWF,Model: All-Terrain Rev-10; Power: 1301W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 17%; Batch: B-826; Location: Rwanda.
KE-E-5148,Kenya,Electronics,Smart Watch Elite,32587,KES,Model: Smart Rev-3; Power: 1446W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 4%; Batch: B-447; Location: Kenya.
RW-A-5149,Rwanda,Automotive,Titan SUV,1981665,RWF,Model: Titan Rev-4; Power: 396W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-980; Location: Rwanda.
IN-F-5150,India,Furniture,Ergo Office Chair,60052,INR,Model: Ergo Rev-5; Power: 1235W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-946; Location: India.
IN-A-5151,India,Automotive,Electric Scooter,145953,INR,Model: Electric Rev-2; Power: 327W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 24%; Batch: B-344; Location: India.
NG-O-5152,Nigeria,Office,Scan Elite 50,1634239,NGN,Model: Scan Rev-2; Power: 338W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 15%; Batch: B-672; Location: Nigeria.
IC-F-5153,Ivory Coast,Furniture,Comfort Sofa,1943346,XOF,Model: Comfort Rev-7; Power: 1329W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 7%; Batch: B-770; Location: Ivory Coast.
NG-A-5154,Nigeria,Automotive,Utility Van,3500895,NGN,Model: Utility Rev-3; Power: 1993W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 15%; Batch: B-148; Location: Nigeria.
GH-A-5155,Ghana,Automotive,Titan SUV,2299,GHS,Model: Titan Rev-1; Power: 2384W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-662; Location: Ghana.
ZA-O-5156,South Africa,Office,Whiteboard Magnetic,59761,ZAR,Model: Whiteboard Rev-6; Power: 365W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 8%; Batch: B-986; Location: South Africa.
NL-O-5157,Netherlands,Office,Mechanical RGB Keyboard,511,EUR,Model: Mechanical Rev-6; Power: 809W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-283; Location: Netherlands.
NL-E-5158,Netherlands,Electronics,Steinberg ProBook X1,1679,EUR,Model: Steinberg Rev-5; Power: 985W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 20%; Batch: B-222; Location: Netherlands.
GH-A-5159,Ghana,Automotive,Rapid Diesel Truck,25649,GHS,Model: Rapid Rev-1; Power: 2007W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 33%; Batch: B-663; Location: Ghana.
RW-E-5160,Rwanda,Electronics,Wireless Noise-Canceling Headphones,1782025,RWF,Model: Wireless Rev-3; Power: 950W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 30%; Batch: B-991; Location: Rwanda.
ZA-K-5161,South Africa,Kitchen,Turbo-Blend 500,3112,ZAR,Model: Turbo-Blend Rev-7; Power: 1870W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 25%; Batch: B-413; Location: South Africa.
KE-F-5162,Kenya,Furniture,King Size Bed Frame,391330,KES,Model: King Rev-4; Power: 1747W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 18%; Batch: B-764; Location: Kenya.
IC-O-5163,Ivory Coast,Office,Desktop Laminator,1203533,XOF,Model: Desktop Rev-5; Power: 142W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 4%; Batch: B-722; Location: Ivory Coast.
UG-A-5164,Uganda,Automotive,Roof Rack Cargo Box,3328534,UGX,Model: Roof Rev-5; Power: 378W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 23%; Batch: B-311; Location: Uganda.
UG-K-5165,Uganda,Kitchen,Slow Cooker Digital,6311993,UGX,Model: Slow Rev-2; Power: 349W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 22%; Batch: B-769; Location: Uganda.
CM-A-5166,Cameroon,Automotive,City Hybrid Compact,131111,XAF,Model: City Rev-4; Power: 752W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-685; Location: Cameroon.
RW-F-5167,Rwanda,Furniture,Wardrobe Classic,855475,RWF,Model: Wardrobe Rev-9; Power: 1087W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 16%; Batch: B-355; Location: Rwanda.
IC-K-5168,Ivory Coast,Kitchen,Air Fryer Pro,347598,XOF,Model: Air Rev-1; Power: 1241W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 23%; Batch: B-633; Location: Ivory Coast.
KE-A-5169,Kenya,Automotive,City Hybrid Compact,223054,KES,Model: City Rev-1; Power: 1294W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 32%; Batch: B-682; Location: Kenya.
IN-E-5170,India,Electronics,Nova Phone Z,233753,INR,Model: Nova Rev-10; Power: 215W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-132; Location: India.
RW-O-5171,Rwanda,Office,Jet Print Pro,2622000,RWF,Model: Jet Rev-4; Power: 2113W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 23%; Batch: B-351; Location: Rwanda.
NG-K-5172,Nigeria,Kitchen,Air Fryer Pro,2423656,NGN,Model: Air Rev-5; Power: 1116W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-719; Location: Nigeria.
CM-O-5173,Cameroon,Office,HD Web Camera,1566197,XAF,Model: HD Rev-3; Power: 141W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 33%; Batch: B-152; Location: Cameroon.
CM-K-5174,Cameroon,Kitchen,Induction Cooktop,664477,XAF,Model: Induction Rev-4; Power: 153W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-177; Location: Cameroon.
KE-O-5175,Kenya,Office,Mechanical RGB Keyboard,369140,KES,Model: Mechanical Rev-9; Power: 659W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 11%; Batch: B-517; Location: Kenya.
NG-A-5176,Nigeria,Automotive,Roof Rack Cargo Box,1483059,NGN,Model: Roof Rev-2; Power: 351W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 9%; Batch: B-956; Location: Nigeria.
NL-K-5177,Netherlands,Kitchen,EcoVolt Smart Kettle,2469,EUR,Model: EcoVolt Rev-2; Power: 1482W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 8%; Batch: B-741; Location: Netherlands.
GH-O-5178,Ghana,Office,Paper Shredder,13651,GHS,Model: Paper Rev-5; Power: 1002W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 31%; Batch: B-169; Location: Ghana.
RW-F-5179,Rwanda,Furniture,Recliner Armchair,3343297,RWF,Model: Recliner Rev-7; Power: 594W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 4%; Batch: B-792; Location: Rwanda.
NG-F-5180,Nigeria,Furniture,King Size Bed Frame,2015738,NGN,Model: King Rev-6; Power: 2044W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-752; Location: Nigeria.
ZA-K-5181,South Africa,Kitchen,EcoVolt Smart Kettle,14374,ZAR,Model: EcoVolt Rev-9; Power: 770W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 16%; Batch: B-439; Location: South Africa.
IC-E-5182,Ivory Coast,Electronics,External SSD 2TB,199958,XOF,Model: External Rev-8; Power: 570W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 24%; Batch: B-184; Location: Ivory Coast.
IN-A-5183,India,Automotive,Rapid Diesel Truck,166222,INR,Model: Rapid Rev-6; Power: 1997W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-469; Location: India.
ZA-O-5184,South Africa,Office,Desktop Laminator,53356,ZAR,Model: Desktop Rev-7; Power: 1960W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 7%; Batch: B-783; Location: South Africa.
UG-O-5185,Uganda,Office,Scan Elite 50,16386639,UGX,Model: Scan Rev-9; Power: 961W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-355; Location: Uganda.
ZA-K-5186,South Africa,Kitchen,Turbo-Blend 500,3634,ZAR,Model: Turbo-Blend Rev-9; Power: 1202W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-923; Location: South Africa.
CM-F-5187,Cameroon,Furniture,King Size Bed Frame,2418984,XAF,Model: King Rev-4; Power: 1328W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 9%; Batch: B-645; Location: Cameroon.
IC-K-5188,Ivory Coast,Kitchen,Dishwasher Silent,1415855,XOF,Model: Dishwasher Rev-5; Power: 1376W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-721; Location: Ivory Coast.
RW-A-5189,Rwanda,Automotive,Motorcycle Delivery Pro,3836812,RWF,Model: Motorcycle Rev-10; Power: 1065W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 20%; Batch: B-523; Location: Rwanda.
IN-E-5190,India,Electronics,Gaming Console X,21375,INR,Model: Gaming Rev-1; Power: 1029W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 17%; Batch: B-258; Location: India.
KE-K-5191,Kenya,Kitchen,Induction Cooktop,97953,KES,Model: Induction Rev-7; Power: 2056W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 19%; Batch: B-975; Location: Kenya.
IC-E-5192,Ivory Coast,Electronics,Nova Phone Z,136314,XOF,Model: Nova Rev-8; Power: 2041W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 4%; Batch: B-733; Location: Ivory Coast.
IC-O-5193,Ivory Coast,Office,HD Web Camera,653767,XOF,Model: HD Rev-5; Power: 2357W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-313; Location: Ivory Coast.
RW-K-5194,Rwanda,Kitchen,Microwave Oven,3714237,RWF,Model: Microwave Rev-1; Power: 211W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-549; Location: Rwanda.
GH-O-5195,Ghana,Office,Scan Elite 50,16552,GHS,Model: Scan Rev-8; Power: 1526W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-961; Location: Ghana.
UG-K-5196,Uganda,Kitchen,Induction Cooktop,7994675,UGX,Model: Induction Rev-6; Power: 986W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 21%; Batch: B-845; Location: Uganda.
NG-E-5197,Nigeria,Electronics,Steinberg ProBook X1,1852299,NGN,Model: Steinberg Rev-7; Power: 2373W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 2%; Batch: B-921; Location: Nigeria.
IC-E-5198,Ivory Coast,Electronics,Wireless Noise-Canceling Headphones,2251133,XOF,Model: Wireless Rev-3; Power: 1818W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 18%; Batch: B-757; Location: Ivory Coast.
NL-F-5199,Netherlands,Furniture,Oak Dining Table,1095,EUR,Model: Oak Rev-9; Power: 2078W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-659; Location: Netherlands.
KE-E-5200,Kenya,Electronics,Smart Watch Elite,402554,KES,Model: Smart Rev-3; Power: 1217W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-685; Location: Kenya.
NG-O-5201,Nigeria,Office,HD Web Camera,1034842,NGN,Model: HD Rev-9; Power: 2228W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 12%; Batch: B-482; Location: Nigeria.
GH-A-5202,Ghana,Automotive,Electric Scooter,8051,GHS,Model: Electric Rev-3; Power: 154W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 30%; Batch: B-221; Location: Ghana.
ZA-K-5203,South Africa,Kitchen,Turbo-Blend 500,2331,ZAR,Model: Turbo-Blend Rev-7; Power: 189W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-269; Location: South Africa.
